"","x"
"672",0
"673",0
"674",0
"675",0
"676",0
"677",0
"678",0
"679",0
"680",0.0726093878855544
"681",0
"682",0
"683",0
"684",0
"685",0
"686",0
"687",0
"688",0
"689",0
"690",0
"691",0
"692",0.0166403783299344
"693",0.0121676699656826
"694",0.131173662509413
"695",0.0121676699656826
"696",0.131173662509413
"697",0.0121676699656826
"698",0.0166403783299344
"699",0
"700",0
"701",0.0147307048159395
"702",0
"703",0
"704",0
"705",0
"706",0
"707",0
"708",0.170415051875792
"709",0
"710",0
"711",0
"712",0
"713",0
"714",0.0175936978978991
"715",0
"716",0.480115138441809
"717",0
"718",0
"719",0.605332537268056
"720",0.23077556911299
"721",0.472881546280151
"722",0.501579297889491
"723",0.0769586615129404
"724",0
"725",0.0998086532179539
"726",0
"727",0
"728",0
"729",0.0895555888974083
"730",0.218318656972651
"731",0.0386237337813082
"732",0
"733",0
"734",0
"735",0
"736",0.163252874546156
"737",0
"738",0
"739",0
"740",0.0338473000839904
"741",0.0113349693267156
"742",0.0561833073779194
"743",0.212774895007617
"744",0.15132007960113
"745",0.0703746541297017
"746",0.796086818601827
"747",0.0411499909172754
"748",0.10909896228039
"749",0
"750",0
"751",0
"752",0
"753",0
"754",0.567991073733872
"755",0
"756",0
"757",0.109325785314986
"758",0
"759",0
"760",0
"761",0.0726093878855544
"762",0
"763",0.0726093878855544
"764",0
"765",0
"766",0
"767",0
"768",0
"769",0
"770",0
"771",0
"772",0
"773",0
"774",0.0166403783299344
"775",0.0121676699656826
"776",0.0121676699656826
"777",0.250179655053143
"778",0.0121676699656826
"779",0.0121676699656826
"780",0.0166403783299344
"781",0.0184232360802866
"782",0
"783",0.00713133566117373
"784",0
"785",0
"786",0.803531265326174
"787",0.895800868370636
"788",0.598559542950696
"789",0
"790",0.0494219053431425
"791",0.567661800765875
"792",0.0514090593320619
"793",0
"794",0
"795",0
"796",0
"797",0.0100801385150275
"798",0
"799",0
"800",0
"801",0
"802",0
"803",0.299467125661855
"804",0.994797616672095
"805",0.530883714044991
"806",0.0250246031554533
"807",0.607156232255038
"808",0
"809",0.617022630280844
"810",0
"811",0.0331827262834126
"812",0.000341395457981508
"813",0.117659561429728
"814",0
"815",0
"816",0
"817",0.543218985160881
"818",0.174971054093639
"819",0.512550188134454
"820",0.279572235091497
"821",0
"822",0
"823",0.0260661909150496
"824",0.0252010467870932
"825",0.02520186822471
"826",0.0148223111818866
"827",0.0250376494825708
"828",0.240642901394641
"829",0.705492368502579
"830",0.357808153121619
"831",0.0892456681899341
"832",0
"833",0.22810495482412
"834",0
"835",0
"836",0
"837",0
"838",0
"839",0
"840",0
"841",0
"842",0.110714510873404
"843",0
"844",0.0676935979848942
"845",0
"846",0
"847",0
"848",0.0726093878855544
"849",0
"850",0
"851",0
"852",0
"853",0
"854",0
"855",0
"856",0
"857",0.159437157928651
"858",0
"859",0
"860",0.0166403783299344
"861",0.0121676699656826
"862",0.131173662509413
"863",0.0121676699656826
"864",0.0635891894003633
"865",0.0121676699656826
"866",0.0121676699656826
"867",0.0211130866941862
"868",0.0608957282021442
"869",0
"870",0
"871",0.214271094275975
"872",0.0807784635633073
"873",0.326071811029406
"874",1.00706176723584
"875",0.622730110016745
"876",0.482376399595146
"877",0
"878",0
"879",0.0432266722489997
"880",0.290194036534476
"881",0.118969305097337
"882",0
"883",0
"884",0.00812497099261986
"885",0
"886",0
"887",0
"888",0.034392018428935
"889",0.0855897515990732
"890",0.0953370858495286
"891",0.463403833777221
"892",0.343345722939265
"893",0.516910983482039
"894",0.0470222012098858
"895",0
"896",0.173694647175227
"897",0
"898",0.553246356580214
"899",0.430002095631923
"900",0.0428139949259592
"901",0.00169421553348571
"902",0
"903",0
"904",0.732818068207401
"905",0.0234365869322433
"906",0.617628531537026
"907",0.322417654335387
"908",0.0864597413387103
"909",0
"910",0.0144452646175102
"911",0.0166594056907933
"912",0.0165556149278129
"913",0.019756297277855
"914",0
"915",1.44503979454709
"916",0.193536233503089
"917",0.296139155604441
"918",0.237344847186902
"919",0.541950018862652
"920",0.0403279011231074
"921",0
"922",0
"923",0
"924",0
"925",0
"926",0
"927",0
"928",0
"929",0
"930",0
"931",0.0991965118932444
"932",0
"933",0
"934",0
"935",0
"936",0
"937",0
"938",0
"939",0
"940",0
"941",0
"942",0
"943",0
"944",0.159437157928651
"945",0.0404311653849212
"946",0.159437157928651
"947",0
"948",0.0211130866941862
"949",0.0121676699656826
"950",0.0121676699656826
"951",0.0635891894003633
"952",0.580237911298473
"953",0.236507396884731
"954",0.0150389240453091
"955",0.0208662885258013
"956",0.0461909709803445
"957",0.0175579414698082
"958",0.591352266970819
"959",0.426828806110581
"960",0.339016264644746
"961",0.559450287473046
"962",1.11014568516446
"963",0.287473407244315
"964",0.742453887275986
"965",0
"966",0
"967",0.326367948643305
"968",0.66587108410251
"969",0.409206110368597
